"tablescraper-selected-row,""tablescraper-selected-row 2"",""tablescraper-selected-row href"",""tablescraper-selected-row src"",""tablescraper-selected-row 3"",""tablescraper-selected-row 4"",""tablescraper-selected-row 5"",""tablescraper-selected-row 6"",""tablescraper-selected-row src 2"""
"870,""GONZALEZ GARCIA Maria"",""https://itra.run/RunnerSpace/GONZALEZ%20GARCIA.Maria/1510293"",""https://itra.run/images/member-pics/default.jpg"",""15:37:17"",""39"",""F"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"871,""PEREZ DEL AMO Sandra"",""https://itra.run/RunnerSpace/PEREZ%20DEL%20AMO.Sandra/1422465"",""https://itra.run/images/member-pics/default.jpg"",""15:37:18"",""35"",""F"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"872,""WATT Pierre"",""https://itra.run/RunnerSpace/WATT.Pierre/42367"",""https://itra.run/images/member-pics/default.jpg"",""15:37:20"",""53"",""H"",""FRA"",""https://itra.run/images/CountryFlags/fr.svg"""
"873,""GUTIERREZ SOCAS Carlos"",""https://itra.run/RunnerSpace/GUTIERREZ%20SOCAS.Carlos/3059217"",""https://itra.run/images/member-pics/default.jpg"",""15:37:47"",""43"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"874,""LEIVA Henry"",""https://itra.run/RunnerSpace/LEIVA.Henry/2648057"",""https://itra.run/images/member-pics/default.jpg"",""15:37:56"",""30"",""H"",""CRC"",""https://itra.run/images/CountryFlags/cr.svg"""
"875,""HERNANDEZ RODRIGUEZ Daniel"",""https://itra.run/RunnerSpace/HERNANDEZ%20RODRIGUEZ.Daniel/273335"",""https://itra.run/images/member-pics/default.jpg"",""15:38:05"",""25"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"876,""LARRANAGA Juan Jose"",""https://itra.run/RunnerSpace/LARRANAGA.Juan%20Jose/558546"",""https://itra.run/images/member-pics/default.jpg"",""15:38:44"",""46"",""H"",""ARG"",""https://itra.run/images/CountryFlags/ar.svg"""
"877,""CONCEPCION RODRIGUEZ Gustavo Jesus"",""https://itra.run/RunnerSpace/CONCEPCION%20RODRIGUEZ.Gustavo%20Jesus/12192"",""https://itra.run/images/member-pics/default.jpg"",""15:39:24"",""43"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"878,""DIAZ GARCIA Antonio"",""https://itra.run/RunnerSpace/DIAZ%20GARCIA.Antonio/1001927"",""https://itra.run/images/member-pics/default.jpg"",""15:39:24"",""45"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"879,""PEREZ FERNANDEZ Carlos Gustavo"",""https://itra.run/RunnerSpace/PEREZ%20FERNANDEZ.Carlos%20Gustavo/11924"",""https://itra.run/images/member-pics/default.jpg"",""15:39:31"",""43"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"880,""SANCHEZ SEBASTIAN Ana"",""https://itra.run/RunnerSpace/SANCHEZ%20SEBASTIAN.Ana/608592"",""https://itra.run/images/member-pics/default.jpg"",""15:39:33"",""33"",""F"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"881,""PEREZ RODRIGUEZ Carlos Jesus"",""https://itra.run/RunnerSpace/PEREZ%20RODRIGUEZ.Carlos%20Jesus/2048247"",""https://itra.run/images/member-pics/default.jpg"",""15:40:29"",""42"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"882,""MILLERA GRAU DAVID"",""https://itra.run/RunnerSpace/MILLERA%20GRAU.DAVID/4350834"",""https://itra.run/images/member-pics/default.jpg"",""15:40:40"",""38"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"883,""RAMIREZ LOPEZ Luis Fernando"",""https://itra.run/RunnerSpace/RAMIREZ%20LOPEZ.Luis%20Fernando/263163"",""https://itra.run/images/member-pics/default.jpg"",""15:41:34"",""57"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"884,""DE WASSEIGE John"",""https://itra.run/RunnerSpace/DE%20WASSEIGE.John/2512975"",""https://itra.run/images/member-pics/default.jpg"",""15:42:02"",""24"",""H"",""BEL"",""https://itra.run/images/CountryFlags/be.svg"""
"885,""FREIXAS LLOPART Marc"",""https://itra.run/RunnerSpace/FREIXAS%20LLOPART.Marc/2988751"",""https://itra.run/images/member-pics/default.jpg"",""15:43:19"",""46"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"886,""GONZALEZ SANTANA Fermin"",""https://itra.run/RunnerSpace/GONZALEZ%20SANTANA.Fermin/463195"",""https://itra.run/images/member-pics/default.jpg"",""15:43:33"",""35"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"887,""GONZALEZ SANTANA Moises"",""https://itra.run/RunnerSpace/GONZALEZ%20SANTANA.Moises/1994071"",""https://itra.run/images/member-pics/default.jpg"",""15:43:34"",""29"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"888,""MARTINEZ SIMON Isaac"",""https://itra.run/RunnerSpace/MARTINEZ%20SIMON.Isaac/853968"",""https://itra.run/images/member-pics/default.jpg"",""15:44:12"",""42"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"889,""Costa gomez Juan Carlos"",""https://itra.run/RunnerSpace/Costa%20gomez.Juan%20Carlos/1991709"",""https://itra.run/Files/Photos/04d0895c3752431d8de76e9deaa480ce.jpg"",""15:44:13"",""47"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"890,""VIDAL PORRAS Jose Antonio"",""https://itra.run/RunnerSpace/VIDAL%20PORRAS.Jose%20Antonio/2052495"",""https://itra.run/images/member-pics/default.jpg"",""15:44:27"",""49"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"891,""PERALVAREZ MARQUEZ Jose Antonio"",""https://itra.run/RunnerSpace/PERALVAREZ%20MARQUEZ.Jose%20Antonio/608298"",""https://itra.run/images/member-pics/default.jpg"",""15:45:46"",""51"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"892,""Munduate Javier"",""https://itra.run/RunnerSpace/Munduate.Javier/1304473"",""https://itra.run/images/member-pics/default.jpg"",""15:45:46"",""59"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"893,""CELMA CERCADILLO Ramon"",""https://itra.run/RunnerSpace/CELMA%20CERCADILLO.Ramon/638176"",""https://itra.run/images/member-pics/default.jpg"",""15:45:47"",""27"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"894,""MARQUET Christophe"",""https://itra.run/RunnerSpace/MARQUET.Christophe/160638"",""https://itra.run/images/member-pics/default.jpg"",""15:45:53"",""53"",""H"",""FRA"",""https://itra.run/images/CountryFlags/fr.svg"""
"895,""KROL Mieczyslaw"",""https://itra.run/RunnerSpace/KROL.Mieczyslaw/1641855"",""https://itra.run/Files/Photos/pic41295_78114657.jpg"",""15:45:55"",""39"",""H"",""POL"",""https://itra.run/images/CountryFlags/pl.svg"""
"896,""SICILIA MARTIN Emilio"",""https://itra.run/RunnerSpace/SICILIA%20MARTIN.Emilio/702224"",""https://itra.run/images/member-pics/default.jpg"",""15:46:30"",""43"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"897,""GUEMES SAIZ David"",""https://itra.run/RunnerSpace/GUEMES%20SAIZ.David/620597"",""https://itra.run/images/member-pics/default.jpg"",""15:46:40"",""43"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"898,""RUBIO LLINARES Manuel"",""https://itra.run/RunnerSpace/RUBIO%20LLINARES.Manuel/2648449"",""https://itra.run/images/member-pics/default.jpg"",""15:46:42"",""35"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"899,""ROSELLO COLOMAR Marcos"",""https://itra.run/RunnerSpace/ROSELLO%20COLOMAR.Marcos/12041"",""https://itra.run/images/member-pics/default.jpg"",""15:47:17"",""46"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"900,""ALMENAR LAFUENTE Alejandro"",""https://itra.run/RunnerSpace/ALMENAR%20LAFUENTE.Alejandro/3059219"",""https://itra.run/images/member-pics/default.jpg"",""15:47:18"",""47"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"901,""MORALES Jorge"",""https://itra.run/RunnerSpace/MORALES.Jorge/976009"",""https://itra.run/Files/Photos/pic18155_b9603dd6.jpg"",""15:47:30"",""45"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"902,""VIZCAINO Sonia"",""https://itra.run/RunnerSpace/VIZCAINO.Sonia/1682765"",""https://itra.run/images/member-pics/default.jpg"",""15:47:32"",""35"",""F"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"903,""Zurita Vidal Fernando"",""https://itra.run/RunnerSpace/Zurita%20Vidal.Fernando/125549"",""https://itra.run/images/member-pics/default.jpg"",""15:49:56"",""53"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"904,""NIETO NIETO Luis"",""https://itra.run/RunnerSpace/NIETO%20NIETO.Luis/861730"",""https://itra.run/images/member-pics/default.jpg"",""15:50:54"",""51"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"905,""MUNOZ Giselle"",""https://itra.run/RunnerSpace/MUNOZ.Giselle/984519"",""https://itra.run/images/member-pics/default.jpg"",""15:52:31"",""39"",""F"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"906,""ALVAREZ NUNEZ Francisco Javier"",""https://itra.run/RunnerSpace/ALVAREZ%20NUNEZ.Francisco%20Javier/1469197"",""https://itra.run/images/member-pics/default.jpg"",""15:53:25"",""43"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"907,""DE LA FUENTE PEREZ Pedro"",""https://itra.run/RunnerSpace/DE%20LA%20FUENTE%20PEREZ.Pedro/880051"",""https://itra.run/images/member-pics/default.jpg"",""15:53:30"",""42"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"908,""DIAZ RODRIGUEZ Marceliano"",""https://itra.run/RunnerSpace/DIAZ%20RODRIGUEZ.Marceliano/12167"",""https://itra.run/images/member-pics/default.jpg"",""15:53:33"",""60"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"909,""AROCHA MORENO Ivan"",""https://itra.run/RunnerSpace/AROCHA%20MORENO.Ivan/2314133"",""https://itra.run/Files/Photos/pic181595_109b118b.jpg"",""15:54:26"",""42"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"910,""MULERO Juan Jose"",""https://itra.run/RunnerSpace/MULERO.Juan%20Jose/2411953"",""https://itra.run/images/member-pics/default.jpg"",""15:54:26"",""39"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"911,""DIAZ MASANET DE BLANES Javier"",""https://itra.run/RunnerSpace/DIAZ%20MASANET%20DE%20BLANES.Javier/3059221"",""https://itra.run/images/member-pics/default.jpg"",""15:55:02"",""34"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"912,""FACENDA RINCON Alejandro"",""https://itra.run/RunnerSpace/FACENDA%20RINCON.Alejandro/1674239"",""https://itra.run/images/member-pics/default.jpg"",""15:55:05"",""40"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"913,""BETHENCOURT Pablo"",""https://itra.run/RunnerSpace/BETHENCOURT.Pablo/3059223"",""https://itra.run/images/member-pics/default.jpg"",""15:55:12"",""32"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"914,""CORREA PLASENCIA Fabio Alberto"",""https://itra.run/RunnerSpace/CORREA%20PLASENCIA.Fabio%20Alberto/3059225"",""https://itra.run/images/member-pics/default.jpg"",""15:55:13"",""34"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"915,""HALL Christopher"",""https://itra.run/RunnerSpace/HALL.Christopher/577853"",""https://itra.run/images/member-pics/default.jpg"",""15:55:20"",""45"",""H"",""GBR"",""https://itra.run/images/CountryFlags/gb.svg"""
"916,""GONZALEZ ROMERO MARIA PENELOPE"",""https://itra.run/RunnerSpace/GONZALEZ%20ROMERO.MARIA%20PENELOPE/4387792"",""https://itra.run/images/member-pics/default.jpg"",""15:57:07"",""49"",""F"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"917,""VILARINO FERREIRA Jose Manuel"",""https://itra.run/RunnerSpace/VILARINO%20FERREIRA.Jose%20Manuel/3059227"",""https://itra.run/images/member-pics/default.jpg"",""15:57:13"",""33"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"918,""Fahsold Sebastian"",""https://itra.run/RunnerSpace/Fahsold.Sebastian/4570647"",""https://itra.run/images/member-pics/default.jpg"",""15:57:16"",""35"",""H"",""GER"",""https://itra.run/images/CountryFlags/de.svg"""
"919,""CHARNECO CABRERIZO Juan Manuel"",""https://itra.run/RunnerSpace/CHARNECO%20CABRERIZO.Juan%20Manuel/696072"",""https://itra.run/images/member-pics/default.jpg"",""15:57:33"",""44"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"920,""Gonzalez Garcia Eolo"",""https://itra.run/RunnerSpace/Gonzalez%20Garcia.Eolo/76271"",""https://itra.run/images/member-pics/default.jpg"",""15:57:35"",""64"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"921,""POTTS David"",""https://itra.run/RunnerSpace/POTTS.David/3059229"",""https://itra.run/images/member-pics/default.jpg"",""15:58:15"",""53"",""H"",""GBR"",""https://itra.run/images/CountryFlags/gb.svg"""
"922,""ELLIS Laurence"",""https://itra.run/RunnerSpace/ELLIS.Laurence/3059231"",""https://itra.run/images/member-pics/default.jpg"",""15:58:17"",""45"",""H"",""GBR"",""https://itra.run/images/CountryFlags/gb.svg"""
"923,""WELCH Natalie"",""https://itra.run/RunnerSpace/WELCH.Natalie/3059233"",""https://itra.run/images/member-pics/default.jpg"",""15:58:17"",""52"",""F"",""GBR"",""https://itra.run/images/CountryFlags/gb.svg"""
"924,""Carrasco pastor Juan"",""https://itra.run/RunnerSpace/Carrasco%20pastor.Juan/2406573"",""https://itra.run/Files/Photos/99edc68edab5460898d6b78fd1886965.jpg"",""15:58:26"",""44"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"925,""Spieker Fabrice"",""https://itra.run/RunnerSpace/Spieker.Fabrice/3009207"",""https://itra.run/Files/Photos/pic191523_aead3920.jpg"",""15:58:46"",""29"",""H"",""GER"",""https://itra.run/images/CountryFlags/de.svg"""
"926,""GALVEZ Joaquim"",""https://itra.run/RunnerSpace/GALVEZ.Joaquim/3059235"",""https://itra.run/images/member-pics/default.jpg"",""15:59:03"",""53"",""H"",""FRA"",""https://itra.run/images/CountryFlags/fr.svg"""
"927,""PIETZKA Carsten"",""https://itra.run/RunnerSpace/PIETZKA.Carsten/3059237"",""https://itra.run/images/member-pics/default.jpg"",""15:59:13"",""39"",""H"",""GER"",""https://itra.run/images/CountryFlags/de.svg"""
"928,""PIETZKA Mirjam"",""https://itra.run/RunnerSpace/PIETZKA.Mirjam/3059239"",""https://itra.run/images/member-pics/default.jpg"",""15:59:13"",""35"",""F"",""GER"",""https://itra.run/images/CountryFlags/de.svg"""
"929,""CZYZEWSKA Mariola"",""https://itra.run/RunnerSpace/CZYZEWSKA.Mariola/712201"",""https://itra.run/images/member-pics/default.jpg"",""16:00:34"",""33"",""F"",""POL"",""https://itra.run/images/CountryFlags/pl.svg"""
"930,""Alvarez Eiros  Eduardo"",""https://itra.run/RunnerSpace/Alvarez%20Eiros%20.Eduardo/4181140"",""https://itra.run/Files/Photos/3ced13cac5594123939a563e2ed8e026.jpg"",""16:03:17"",""45"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"931,""JIMENEZ FERNANDEZ Jose Luis"",""https://itra.run/RunnerSpace/JIMENEZ%20FERNANDEZ.Jose%20Luis/1773601"",""https://itra.run/images/member-pics/default.jpg"",""16:03:39"",""36"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"932,""MUNOZ SIRVENT Pedro"",""https://itra.run/RunnerSpace/MUNOZ%20SIRVENT.Pedro/1773599"",""https://itra.run/images/member-pics/default.jpg"",""16:03:42"",""37"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"933,""WHYMAN Matt"",""https://itra.run/RunnerSpace/WHYMAN.Matt/1333475"",""https://itra.run/images/member-pics/default.jpg"",""16:03:48"",""50"",""H"",""GBR"",""https://itra.run/images/CountryFlags/gb.svg"""
"934,""BUESO JUAREZ Francisco"",""https://itra.run/RunnerSpace/BUESO%20JUAREZ.Francisco/223281"",""https://itra.run/images/member-pics/default.jpg"",""16:05:30"",""49"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"935,""RODRIGUEZ RIVAS Hacomar"",""https://itra.run/RunnerSpace/RODRIGUEZ%20RIVAS.Hacomar/1699085"",""https://itra.run/images/member-pics/default.jpg"",""16:07:43"",""36"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"936,""Oberhueber Florian"",""https://itra.run/RunnerSpace/Oberhueber.Florian/1967911"",""https://itra.run/images/member-pics/default.jpg"",""16:08:44"",""34"",""H"",""AUT"",""https://itra.run/images/CountryFlags/at.svg"""
"937,""GLATKI Jochen"",""https://itra.run/RunnerSpace/GLATKI.Jochen/3059241"",""https://itra.run/images/member-pics/default.jpg"",""16:10:37"",""44"",""H"",""GER"",""https://itra.run/images/CountryFlags/de.svg"""
"938,""ZOTOVA LILIYA"",""https://itra.run/RunnerSpace/ZOTOVA.LILIYA/3059243"",""https://itra.run/images/member-pics/default.jpg"",""16:10:37"",""38"",""F"",""GER"",""https://itra.run/images/CountryFlags/de.svg"""
"939,""MONTESDEOCA ALVAREZ Pedro Jose"",""https://itra.run/RunnerSpace/MONTESDEOCA%20ALVAREZ.Pedro%20Jose/420620"",""https://itra.run/images/member-pics/default.jpg"",""16:10:58"",""46"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"940,""BENCINI Gionata"",""https://itra.run/RunnerSpace/BENCINI.Gionata/1902997"",""https://itra.run/images/member-pics/default.jpg"",""16:11:02"",""47"",""H"",""ITA"",""https://itra.run/images/CountryFlags/it.svg"""
"941,""ARGILES FIGUEROLA Xavier"",""https://itra.run/RunnerSpace/ARGILES%20FIGUEROLA.Xavier/698891"",""https://itra.run/images/member-pics/default.jpg"",""16:11:18"",""51"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"942,""SALA FLORES Pere"",""https://itra.run/RunnerSpace/SALA%20FLORES.Pere/352142"",""https://itra.run/images/member-pics/default.jpg"",""16:11:18"",""55"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"943,""WOLNY Zdzislaw"",""https://itra.run/RunnerSpace/WOLNY.Zdzislaw/684094"",""https://itra.run/images/member-pics/default.jpg"",""16:14:09"",""59"",""H"",""POL"",""https://itra.run/images/CountryFlags/pl.svg"""
"944,""FERNANDEZ ROMERO DE AVILA Mariola"",""https://itra.run/RunnerSpace/FERNANDEZ%20ROMERO%20DE%20AVILA.Mariola/916245"",""https://itra.run/images/member-pics/default.jpg"",""16:14:27"",""39"",""F"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"945,""MATZKOWSKI Uwe"",""https://itra.run/RunnerSpace/MATZKOWSKI.Uwe/171903"",""https://itra.run/images/member-pics/default.jpg"",""16:14:45"",""52"",""H"",""GER"",""https://itra.run/images/CountryFlags/de.svg"""
"946,""MARTIN CUENCA Jesus"",""https://itra.run/RunnerSpace/MARTIN%20CUENCA.Jesus/1868609"",""https://itra.run/images/member-pics/default.jpg"",""16:16:02"",""47"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"947,""PEREZ ZARAGOZA Vicente Jose"",""https://itra.run/RunnerSpace/PEREZ%20ZARAGOZA.Vicente%20Jose/2439565"",""https://itra.run/images/member-pics/default.jpg"",""16:16:04"",""42"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"948,""HERNANDEZ David"",""https://itra.run/RunnerSpace/HERNANDEZ.David/923119"",""https://itra.run/images/member-pics/default.jpg"",""16:16:06"",""40"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"949,""LUQUE SANCHEZ Ismael"",""https://itra.run/RunnerSpace/LUQUE%20SANCHEZ.Ismael/984539"",""https://itra.run/images/member-pics/default.jpg"",""16:16:55"",""41"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"950,""FENNELL Aoife"",""https://itra.run/RunnerSpace/FENNELL.Aoife/2641407"",""https://itra.run/images/member-pics/default.jpg"",""16:17:22"",""42"",""F"",""IRL"",""https://itra.run/images/CountryFlags/ie.svg"""
"951,""carey sean"",""https://itra.run/RunnerSpace/carey.sean/4181351"",""https://itra.run/images/member-pics/default.jpg"",""16:17:23"",""32"",""H"",""IRL"",""https://itra.run/images/CountryFlags/ie.svg"""
"952,""GONZALEZ ANOVER Pedro"",""https://itra.run/RunnerSpace/GONZALEZ%20ANOVER.Pedro/2344605"",""https://itra.run/images/member-pics/default.jpg"",""16:17:41"",""39"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"953,""CASADO NISTAL Miguel Angel"",""https://itra.run/RunnerSpace/CASADO%20NISTAL.Miguel%20Angel/606799"",""https://itra.run/images/member-pics/default.jpg"",""16:17:46"",""42"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"954,""MOLINA Dolores Jesica"",""https://itra.run/RunnerSpace/MOLINA.Dolores%20Jesica/3059245"",""https://itra.run/images/member-pics/default.jpg"",""16:18:11"",""30"",""F"",""ARG"",""https://itra.run/images/CountryFlags/ar.svg"""
"955,""RUIZ RUBAL JUAN MIGUEL"",""https://itra.run/RunnerSpace/RUIZ%20RUBAL.JUAN%20MIGUEL/4394568"",""https://itra.run/images/member-pics/default.jpg"",""16:18:23"",""50"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"956,""GRAHAM Julie"",""https://itra.run/RunnerSpace/GRAHAM.Julie/81910"",""https://itra.run/images/member-pics/default.jpg"",""16:18:55"",""57"",""F"",""GBR"",""https://itra.run/images/CountryFlags/gb.svg"""
"957,""Dees Christian"",""https://itra.run/RunnerSpace/Dees.Christian/2105265"",""https://itra.run/Files/Photos/5e66137ad77a403b9fb2601f0d93eefd.jpg"",""16:21:15"",""58"",""H"",""GER"",""https://itra.run/images/CountryFlags/de.svg"""
